"","disasterNumber","declarationDate","incidentType","pwNumber","applicationTitle","applicantId","damageCategoryCode","dcc","damageCategory","projectSize","county","countyCode","state","stateCode","stateNumberCode","projectAmount","federalShareObligated","totalObligated","obligatedDate","hash","lastRefresh","id"
"77",1292,"1999-09-16T04:00:00.000Z","Hurricane",80,"ELECTRICAL DISTRIBUTION SYSTEM","055-012FA-00","F - Public Utilities","F","Public Utilities","Small","Dare",55,"North Carolina","NC",37,17550,15795,16403.1,"1999-10-21T18:52:58.000Z","89ca8858255f789c6d44663bc31dc8ad","2020-06-15T11:19:32.809Z","5ee75944556129600dd569ce"
"78",1292,"1999-09-16T04:00:00.000Z","Hurricane",81,"LIFT STATIONS","191-45100-00","F - Public Utilities","F","Public Utilities","Small","Wayne",191,"North Carolina","NC",37,6708,6037.2,6269.63,"1999-10-19T14:50:46.000Z","a97cfde16939745ffd010a3a5be48672","2020-06-15T11:19:32.810Z","5ee75944556129600dd569cf"
"79",1292,"1999-09-16T04:00:00.000Z","Hurricane",82,"IMMEDIATE NEEDS FUNDING","141-68040-00","B - Protective Measures","B","Protective Measures","Large","Pender",141,"North Carolina","NC",37,931875,698906.25,722969.67,"1999-10-14T20:22:42.000Z","0586b338ba57b51d7e374591b93fb622","2020-06-15T11:19:32.811Z","5ee75944556129600dd569d0"
"80",1292,"1999-09-16T04:00:00.000Z","Hurricane",83,"Not Provided","141-68040-00","B - Protective Measures","B","Protective Measures","Large","Pender",141,"North Carolina","NC",37,-931875,-698906.25,-722136.47,"2000-01-07T02:30:01.000Z","5017e200c909c61f1821c660088717c9","2020-06-15T11:19:32.812Z","5ee75944556129600dd569d1"
"81",1292,"1999-09-16T04:00:00.000Z","Hurricane",84,"DAMAGE TO VALVE AND VALVE COVER","019-60800-00","F - Public Utilities","F","Public Utilities","Small","Brunswick",19,"North Carolina","NC",37,1046,941.4,977.65,"1999-10-21T18:52:58.000Z","021b8be3ad0d4a2fc6a70dee5c2db954","2020-06-15T11:19:32.813Z","5ee75944556129600dd569d2"
"82",1292,"1999-09-16T04:00:00.000Z","Hurricane",85,"EMERGENCY PROTECTIVE MEASURES","019-60800-00","B - Protective Measures","B","Protective Measures","Small","Brunswick",19,"North Carolina","NC",37,5756,5180.4,5379.84,"1999-10-19T14:50:46.000Z","16179950da7b37c57d0cd903e9ac3651","2020-06-15T11:19:32.815Z","5ee75944556129600dd569d3"
"83",1292,"1999-09-16T04:00:00.000Z","Hurricane",86,"ROAD REPAIR","019-60800-00","C - Roads and Bridges","C","Roads and Bridges","Small","Brunswick",19,"North Carolina","NC",37,17378,15640.2,16242.35,"1999-10-21T18:52:58.000Z","81792112b4538bf1eea173ca898a6f09","2020-06-15T11:19:32.816Z","5ee75944556129600dd569d4"
"84",1292,"1999-09-16T04:00:00.000Z","Hurricane",87,"ROAD REPAIR","019-60800-00","C - Roads and Bridges","C","Roads and Bridges","Small","Brunswick",19,"North Carolina","NC",37,3345,3010.5,3126.41,"1999-10-21T18:52:58.000Z","a5a199a0df7dcfec7f0d6e7855410aa6","2020-06-15T11:19:32.817Z","5ee75944556129600dd569d5"
"85",1292,"1999-09-16T04:00:00.000Z","Hurricane",88,"ROADWAY REPAIR","019-60800-00","C - Roads and Bridges","C","Roads and Bridges","Small","Brunswick",19,"North Carolina","NC",37,5906,5315.4,5520.04,"1999-10-21T18:52:58.000Z","bfea367c866bd56e494c87902e7f599c","2020-06-15T11:19:32.818Z","5ee75944556129600dd569d6"
"86",1292,"1999-09-16T04:00:00.000Z","Hurricane",89,"STORM DEBRIS CLEANUP","019-60800-00","A - Debris Removal","A","Debris Removal","Small","Brunswick",19,"North Carolina","NC",37,12542,11287.8,11722.38,"1999-10-21T18:52:58.000Z","8377142fd937187f1094c366bc5b4df6","2020-06-15T11:19:32.819Z","5ee75944556129600dd569d7"
"87",1292,"1999-09-16T04:00:00.000Z","Hurricane",90,"EMERGENCY PROTECTIVE MEASURES","019-60800-00","B - Protective Measures","B","Protective Measures","Small","Brunswick",19,"North Carolina","NC",37,37050,33345,34628.78,"1999-10-21T18:52:58.000Z","91104451c908dfeeb75ea9b93d530c4f","2020-06-15T11:19:32.820Z","5ee75944556129600dd569d8"
"88",1292,"1999-09-16T04:00:00.000Z","Hurricane",91,"ROAD/CULVERT","019-60800-00","C - Roads and Bridges","C","Roads and Bridges","Small","Brunswick",19,"North Carolina","NC",37,3715,3343.5,3472.23,"1999-10-21T18:52:58.000Z","cc8db18b5e85cf9a9ecd162ec2fc4ce0","2020-06-15T11:19:32.822Z","5ee75944556129600dd569d9"
"89",1292,"1999-09-16T04:00:00.000Z","Hurricane",92,"ROAD REPAIR","019-60800-00","C - Roads and Bridges","C","Roads and Bridges","Small","Brunswick",19,"North Carolina","NC",37,5200,4680,4860.18,"1999-10-21T18:52:58.000Z","6e2f30a13a17fc25a3c249b3eab2dd44","2020-06-15T11:19:32.823Z","5ee75944556129600dd569da"
"90",1292,"1999-09-16T04:00:00.000Z","Hurricane",93,"EMERGENCY PROTECTIVE MEASURES","191-21960-00","B - Protective Measures","B","Protective Measures","Small","Wayne",191,"North Carolina","NC",37,5029,4526.1,4700.35,"1999-10-19T14:50:46.000Z","c4805988c6b47084dd7b98567d46c6b4","2020-06-15T11:19:32.824Z","5ee75944556129600dd569db"
"91",1292,"1999-09-16T04:00:00.000Z","Hurricane",94,"STREET/BRIDGE","017-73300-00","C - Roads and Bridges","C","Roads and Bridges","Small","Bladen",17,"North Carolina","NC",37,3039,2735.1,2840.41,"1999-10-16T16:10:29.000Z","9f2e9a3ed10a70171c887ecdfbdff401","2020-06-15T11:19:32.825Z","5ee75944556129600dd569dc"
"92",1292,"1999-09-16T04:00:00.000Z","Hurricane",95,"EMERGENCY PROTECTIVE MEASURES","017-73300-00","B - Protective Measures","B","Protective Measures","Small","Bladen",17,"North Carolina","NC",37,7766.69,6990.02,7259.14,"1999-10-16T16:10:29.000Z","4d19962cbadb3b9891342aa78eabb4e9","2020-06-15T11:19:32.826Z","5ee75944556129600dd569dd"
"93",1292,"1999-09-16T04:00:00.000Z","Hurricane",96,"DEBRIS REMOVAL","000-U20V2-00","A - Debris Removal","A","Debris Removal","Small","Statewide",0,"North Carolina","NC",37,16649.05,14984.15,15561.04,"1999-10-19T14:50:46.000Z","53e6f4da00d490d31129072571bb4ac8","2020-06-15T11:19:32.827Z","5ee75944556129600dd569de"
"94",1292,"1999-09-16T04:00:00.000Z","Hurricane",97,"ELECTRIC DISTRIBUTION SYSTEM","000-U20V2-00","F - Public Utilities","F","Public Utilities","Large","Statewide",0,"North Carolina","NC",37,80746.86,72672.17,75470.04,"1999-10-19T14:50:46.000Z","e21fba6e1943ceea4a36ebb393d400bc","2020-06-15T11:19:32.828Z","5ee75944556129600dd569df"
"95",1292,"1999-09-16T04:00:00.000Z","Hurricane",98,"DEBRIS REMOVAL","000-U4RUU-00","A - Debris Removal","A","Debris Removal","Small","Statewide",0,"North Carolina","NC",37,14646.35,13181.71,13689.2,"1999-10-19T14:50:46.000Z","f9a5ab02b4ffbbe972105ddab72a6041","2020-06-15T11:19:32.829Z","5ee75944556129600dd569e0"
"96",1292,"1999-09-16T04:00:00.000Z","Hurricane",99,"ELECTRICAL DISTRIBUTION SYSTEM","000-U4RUU-00","F - Public Utilities","F","Public Utilities","Large","Statewide",0,"North Carolina","NC",37,468425.11,421582.6,433963.67,"1999-10-19T14:50:46.000Z","7f0d8091cb37054a39c23b3a550002c4","2020-06-15T11:19:32.830Z","5ee75944556129600dd569e1"
"97",1292,"1999-09-16T04:00:00.000Z","Hurricane",100,"EMERGENCY PROTECTIVE MEASURES","145-58160-00","B - Protective Measures","B","Protective Measures","Small","Person",145,"North Carolina","NC",37,5106,4595.4,4772.32,"1999-10-19T14:50:46.000Z","ad09b59d442fbb6c6dfd38004356775f","2020-06-15T11:19:32.858Z","5ee75944556129600dd569e2"
"98",1292,"1999-09-16T04:00:00.000Z","Hurricane",101,"ELECTRICAL DISTRIBUTION SYSTEM","031-021F7-00","F - Public Utilities","F","Public Utilities","Small","Carteret",31,"North Carolina","NC",37,27817,25035.3,25999.15,"1999-10-19T14:50:46.000Z","dd9d7e9d09699e61a5204329a4425cbf","2020-06-15T11:19:32.859Z","5ee75944556129600dd569e3"
"99",1292,"1999-09-16T04:00:00.000Z","Hurricane",102,"EMERGENCY PROTECTIVE MEASURES","141-0207F-00","B - Protective Measures","B","Protective Measures","Small","Pender",141,"North Carolina","NC",37,4819.5,4337.56,4504.56,"1999-10-19T14:50:46.000Z","d3967510a1abba8530640f331bd8c22f","2020-06-15T11:19:32.860Z","5ee75944556129600dd569e4"
"100",1292,"1999-09-16T04:00:00.000Z","Hurricane",103,"DEBRIS REMOVAL","133-56360-00","A - Debris Removal","A","Debris Removal","Small","Onslow",133,"North Carolina","NC",37,4060,3654,3794.68,"1999-10-19T14:50:46.000Z","6dbd8d601583728ccdcd148e91c19127","2020-06-15T11:19:32.861Z","5ee75944556129600dd569e5"
"101",1292,"1999-09-16T04:00:00.000Z","Hurricane",105,"EMERGENCY PROTECTIVE MEASURES","083-21360-00","B - Protective Measures","B","Protective Measures","Small","Halifax",83,"North Carolina","NC",37,34373.88,30936.49,32127.55,"1999-10-19T14:50:46.000Z","b9becba8202fe06fb922a7f818b8f14b","2020-06-15T11:19:32.862Z","5ee75944556129600dd569e6"
"102",1292,"1999-09-16T04:00:00.000Z","Hurricane",108,"EMERGENCY PROTECTIVE MEASURES","117-34320-00","B - Protective Measures","B","Protective Measures","Small","Martin",117,"North Carolina","NC",37,1128.56,1015.7,1054.81,"1999-10-19T14:50:46.000Z","37cfdc58d8cb30c6d9d4c41951f3e181","2020-06-15T11:19:32.863Z","5ee75944556129600dd569e7"
"103",1292,"1999-09-16T04:00:00.000Z","Hurricane",109,"DEBRIS REMOVAL","117-34320-00","A - Debris Removal","A","Debris Removal","Small","Martin",117,"North Carolina","NC",37,2834.5,2551.06,2649.28,"1999-10-19T14:50:46.000Z","3aa7ce748466cf0ce346f534ba320956","2020-06-15T11:19:32.865Z","5ee75944556129600dd569e8"
"104",1292,"1999-09-16T04:00:00.000Z","Hurricane",110,"EMERGENCY PROTECTIVE MEASURES","141-02460-00","B - Protective Measures","B","Protective Measures","Small","Pender",141,"North Carolina","NC",37,7200,6480,6729.48,"1999-10-19T14:50:46.000Z","2453246c013d207db2a97b7dc336e905","2020-06-15T11:19:32.866Z","5ee75944556129600dd569e9"
"105",1292,"1999-09-16T04:00:00.000Z","Hurricane",111,"EMERGENCY PROTECTIVE MEASURES","141-02460-00","B - Protective Measures","B","Protective Measures","Small","Pender",141,"North Carolina","NC",37,8190.3,7371.28,7655.08,"1999-10-19T14:50:46.000Z","9a7065b1677404929eac0c491ffbe449","2020-06-15T11:19:32.867Z","5ee75944556129600dd569ea"
"106",1292,"1999-09-16T04:00:00.000Z","Hurricane",112,"EMERGENCY PROTECTIVE MEASURES","141-02460-00","B - Protective Measures","B","Protective Measures","Small","Pender",141,"North Carolina","NC",37,1449,1304.1,1354.3,"1999-10-19T14:50:46.000Z","69406fc5caff0554f5058388ea5ff855","2020-06-15T11:19:32.875Z","5ee75944556129600dd569eb"
"107",1292,"1999-09-16T04:00:00.000Z","Hurricane",113,"ELECTRICAL DISTRIBUTION SYSTEM","000-U7CU8-00","F - Public Utilities","F","Public Utilities","Small","Statewide",0,"North Carolina","NC",37,31965,28768.5,29876.08,"1999-10-21T18:50:24.000Z","d930fd8a1e9cc642bce558b4ffcb3a42","2020-06-15T11:19:32.877Z","5ee75944556129600dd569ec"
"108",1292,"1999-09-16T04:00:00.000Z","Hurricane",114,"EMERGENCY PROTECTIVE MEASURES","000-U7CU8-00","B - Protective Measures","B","Protective Measures","Small","Statewide",0,"North Carolina","NC",37,14935,13441.5,13959,"1999-10-19T14:50:46.000Z","467681114277add65fb652fcb620862a","2020-06-15T11:19:32.878Z","5ee75944556129600dd569ed"
"109",1292,"1999-09-16T04:00:00.000Z","Hurricane",115,"ELECTRICAL DISTRIBUTION SYSTEM","000-U7CU8-00","F - Public Utilities","F","Public Utilities","Large","Statewide",0,"North Carolina","NC",37,446718.81,402046.93,413569.87,"1999-10-21T18:50:24.000Z","b07b5d06812a2735f41cdb192b3ed739","2020-06-15T11:19:32.879Z","5ee75944556129600dd569ee"
"110",1292,"1999-09-16T04:00:00.000Z","Hurricane",116,"LIFT STATION","017-20600-00","F - Public Utilities","F","Public Utilities","Small","Bladen",17,"North Carolina","NC",37,13079.15,11771.23,12224.41,"1999-10-21T18:52:58.000Z","df07c5c0c9f317517f675b0a190c4fad","2020-06-15T11:19:32.880Z","5ee75944556129600dd569ef"
"111",1292,"1999-09-16T04:00:00.000Z","Hurricane",117,"LIFT STATIONS","017-20600-00","F - Public Utilities","F","Public Utilities","Small","Bladen",17,"North Carolina","NC",37,4750,4275,4439.6,"1999-10-21T18:52:58.000Z","00c18e040df30b08f2d99f9bef51eaa3","2020-06-15T11:19:32.881Z","5ee75944556129600dd569f0"
"112",1292,"1999-09-16T04:00:00.000Z","Hurricane",118,"Not Provided","017-20600-00","F - Public Utilities","F","Public Utilities","Small","Bladen",17,"North Carolina","NC",37,33977,30579.3,31950.19,"1999-11-30T16:41:07.000Z","76bc1942a0cb5c8c61e738ed1858e727","2020-06-15T11:19:32.882Z","5ee75944556129600dd569f1"
"113",1292,"1999-09-16T04:00:00.000Z","Hurricane",119,"PUMP STATION","083-38680-00","F - Public Utilities","F","Public Utilities","Small","Halifax",83,"North Carolina","NC",37,2258,2032.2,2110.45,"1999-10-25T15:03:09.000Z","ff30420520dde664eca6dff4c8f4c9de","2020-06-15T11:19:32.883Z","5ee75944556129600dd569f2"
"114",1292,"1999-09-16T04:00:00.000Z","Hurricane",120,"EMERGENCY PROTECTIVE MEASURES","017-20600-00","B - Protective Measures","B","Protective Measures","Small","Bladen",17,"North Carolina","NC",37,17689.56,15920.6,16533.55,"1999-10-21T18:52:58.000Z","1e8622c4e83049726856b834baf65823","2020-06-15T11:19:32.884Z","5ee75944556129600dd569f3"
"115",1292,"1999-09-16T04:00:00.000Z","Hurricane",121,"EMERGENCY PROTECTIVE MEASURES","017-20600-00","B - Protective Measures","B","Protective Measures","Small","Bladen",17,"North Carolina","NC",37,6733.48,6060.13,6293.45,"1999-10-21T18:52:58.000Z","f80d44e3582dd97674759c04b386f95c","2020-06-15T11:19:32.885Z","5ee75944556129600dd569f4"
"116",1292,"1999-09-16T04:00:00.000Z","Hurricane",122,"DEBRIS REMOVAL","017-20600-00","A - Debris Removal","A","Debris Removal","Small","Bladen",17,"North Carolina","NC",37,37215,33493.5,34783,"1999-10-21T18:52:58.000Z","501cf370a7668290fb230f0a77acf7c2","2020-06-15T11:19:32.887Z","5ee75944556129600dd569f5"
"117",1292,"1999-09-16T04:00:00.000Z","Hurricane",123,"EMERGENCY PROTECTIVE MEASURES","017-20600-00","B - Protective Measures","B","Protective Measures","Small","Bladen",17,"North Carolina","NC",37,1328.69,1195.82,1241.85,"1999-10-21T18:52:58.000Z","0ff1e30f25cb7605943a86335a82d565","2020-06-15T11:19:32.888Z","5ee75944556129600dd569f6"
"118",1292,"1999-09-16T04:00:00.000Z","Hurricane",124,"SECURITY PATROLS, SEARCH AND RESCUE","055-63130-00","B - Protective Measures","B","Protective Measures","Small","Dare",55,"North Carolina","NC",37,10243.31,9218.98,9573.91,"1999-10-21T18:52:58.000Z","91f386af0a624d176affbad2d80562ff","2020-06-15T11:19:32.889Z","5ee75944556129600dd569f7"
"119",1292,"1999-09-16T04:00:00.000Z","Hurricane",125,"ROAD REPAIR","103-53200-00","C - Roads and Bridges","C","Roads and Bridges","Small","Jones",103,"North Carolina","NC",37,3603.67,3243.3,3368.17,"1999-10-25T15:03:09.000Z","b9bbad3dc3e52781571ccb4dbe202320","2020-06-15T11:19:32.890Z","5ee75944556129600dd569f8"
"120",1292,"1999-09-16T04:00:00.000Z","Hurricane",126,"DEBRIS REMOVAL","177-13940-00","A - Debris Removal","A","Debris Removal","Small","Tyrrell",177,"North Carolina","NC",37,1480,1332,1383.28,"1999-10-25T18:58:58.000Z","8d96b3b49e7c2629d7dc17fd4190e0a9","2020-06-15T11:19:32.891Z","5ee75944556129600dd569f9"
"121",1292,"1999-09-16T04:00:00.000Z","Hurricane",127,"EMERGENCY PUMPING (TEMPORARY)","177-13940-00","B - Protective Measures","B","Protective Measures","Small","Tyrrell",177,"North Carolina","NC",37,1980,1782,1850.61,"1999-10-23T18:20:35.000Z","647b53762bfe1adb4ce6b9266f8d7f88","2020-06-15T11:19:32.892Z","5ee75944556129600dd569fa"
"122",1292,"1999-09-16T04:00:00.000Z","Hurricane",129,"DEBRIS REMOVAL","000-U7CU8-00","A - Debris Removal","A","Debris Removal","Small","Statewide",0,"North Carolina","NC",37,15090,13581,13952.21,"1999-10-23T18:20:35.000Z","428ed8c385c79be9f4f95be3843d3cf5","2020-06-15T11:19:32.893Z","5ee75944556129600dd569fb"
"123",1292,"1999-09-16T04:00:00.000Z","Hurricane",130,"DEBRIS REMOVAL","031-021F7-00","A - Debris Removal","A","Debris Removal","Small","Carteret",31,"North Carolina","NC",37,6000,5400,5607.9,"1999-10-25T15:03:09.000Z","dd82fcc2c9b4080e74841fc59bb6ee38","2020-06-15T11:19:32.895Z","5ee75944556129600dd569fc"
"124",1292,"1999-09-16T04:00:00.000Z","Hurricane",131,"DEBRIS REMOVAL","141-66040-00","A - Debris Removal","A","Debris Removal","Large","Pender",141,"North Carolina","NC",37,353291.59,317962.44,326138.02,"1999-10-27T00:43:52.000Z","7d63aa76ffa0064224f99679efe9dc50","2020-06-15T11:19:32.896Z","5ee75944556129600dd569fd"
"125",1292,"1999-09-16T04:00:00.000Z","Hurricane",132,"DEBRIS REMOVAL","141-66040-00","A - Debris Removal","A","Debris Removal","Large","Pender",141,"North Carolina","NC",37,528000,475200,488188.8,"1999-10-27T00:43:52.000Z","fbbedbd529410b4802258359303f57dd","2020-06-15T11:19:32.897Z","5ee75944556129600dd569fe"
"126",1292,"1999-09-16T04:00:00.000Z","Hurricane",133,"SECURITY PATROLS, SEARCH AND RESCUE","055-36060-00","B - Protective Measures","B","Protective Measures","Small","Dare",55,"North Carolina","NC",37,34397.24,30957.52,32149.38,"1999-10-25T15:03:09.000Z","aa71e811ab61b468b7a46e828cfd00c6","2020-06-15T11:19:32.898Z","5ee75944556129600dd569ff"
"127",1292,"1999-09-16T04:00:00.000Z","Hurricane",134,"OUTBOARD INLET DAMAGE","055-36060-00","D - Water Control Facilities","D","Water Control Facilities","Small","Dare",55,"North Carolina","NC",37,29250,26325,27338.51,"1999-10-31T00:20:36.000Z","bc2fd6949367ee7d9d95a47b7e05f388","2020-06-15T11:19:32.899Z","5ee75944556129600dd56a00"
"128",1292,"1999-09-16T04:00:00.000Z","Hurricane",135,"DAMAGED BUILDING","069-76200-00","E - Public Buildings","E","Public Buildings","Small","Franklin",69,"North Carolina","NC",37,250,225,233.67,"1999-11-13T17:42:19.000Z","bccd6ab6ed5dc684d52aac5f54779e0f","2020-06-15T11:19:32.904Z","5ee75944556129600dd56a01"
"129",1292,"1999-09-16T04:00:00.000Z","Hurricane",136,"SECURITY PATROLS, SEARCH AND RESCUE","069-76200-00","B - Protective Measures","B","Protective Measures","Small","Franklin",69,"North Carolina","NC",37,2353.24,2117.92,2199.46,"1999-10-21T18:52:58.000Z","cd8dc7dcc87ea1c605b1c6e5d4bda40b","2020-06-15T11:19:32.905Z","5ee75944556129600dd56a02"
"130",1292,"1999-09-16T04:00:00.000Z","Hurricane",137,"REMOVE DEBRIS","069-76200-00","A - Debris Removal","A","Debris Removal","Small","Franklin",69,"North Carolina","NC",37,2691.57,2422.42,2515.68,"1999-10-25T15:03:09.000Z","56b5469ac5727ae9a2101f0c0897167c","2020-06-15T11:19:32.906Z","5ee75944556129600dd56a03"
"131",1292,"1999-09-16T04:00:00.000Z","Hurricane",138,"EMERGENCY PROTECTIVE MEASURES","017-12780-00","B - Protective Measures","B","Protective Measures","Small","Bladen",17,"North Carolina","NC",37,17589.5,15830.56,16440.05,"1999-10-21T18:52:58.000Z","867ca759da4f9f7440058c62014cb719","2020-06-15T11:19:32.907Z","5ee75944556129600dd56a04"
"132",1292,"1999-09-16T04:00:00.000Z","Hurricane",139,"EMERGENCY PROTECTIVE MEASURES","017-12780-00","B - Protective Measures","B","Protective Measures","Small","Bladen",17,"North Carolina","NC",37,13589,12230.1,12700.96,"1999-10-21T18:52:58.000Z","b572cdd93b744dfad3e17c3039a5a059","2020-06-15T11:19:32.908Z","5ee75944556129600dd56a05"
"133",1292,"1999-09-16T04:00:00.000Z","Hurricane",140,"COUNTY EMERGENCY OPERATION","081-0A9E3-00","B - Protective Measures","B","Protective Measures","Small","Guilford",81,"North Carolina","NC",37,19401,17460.9,18133.15,"1999-10-23T18:20:35.000Z","75a323c377f401c61a429848c026fc21","2020-06-15T11:19:32.909Z","5ee75944556129600dd56a06"
"134",1292,"1999-09-16T04:00:00.000Z","Hurricane",141,"EMERGENCY PROTECTIVE MEASURES","107-36400-00","A - Debris Removal","A","Debris Removal","Small","Lenoir",107,"North Carolina","NC",37,14319.88,12887.89,13384.08,"1999-10-25T15:03:09.000Z","d17c363840c59663cee7c489f4f1cadf","2020-06-15T11:19:32.910Z","5ee75944556129600dd56a07"
"135",1292,"1999-09-16T04:00:00.000Z","Hurricane",142,"Not Provided","019-60800-00","C - Roads and Bridges","C","Roads and Bridges","Small","Brunswick",19,"North Carolina","NC",37,2686,2417.4,2510.46,"1999-10-23T18:42:46.000Z","508007c0b64e6ca2b689ac0e39c24625","2020-06-15T11:19:32.912Z","5ee75944556129600dd56a08"
"136",1292,"1999-09-16T04:00:00.000Z","Hurricane",143,"DEBRIS REMOVAL","017-20600-00","A - Debris Removal","A","Debris Removal","Small","Bladen",17,"North Carolina","NC",37,11600,10440,10841.94,"1999-10-23T18:20:35.000Z","3987ef63a59bb13c368629a98f430a21","2020-06-15T11:19:32.913Z","5ee75944556129600dd56a09"
"137",1292,"1999-09-16T04:00:00.000Z","Hurricane",144,"DEBRIS REMOVAL","069-99069-00","A - Debris Removal","A","Debris Removal","Small","Franklin",69,"North Carolina","NC",37,43200,38880,40376.88,"1999-10-28T15:04:49.000Z","17f6c22d3f895c071d798ae470315da8","2020-06-15T11:19:32.914Z","5ee75944556129600dd56a0a"
"138",1292,"1999-09-16T04:00:00.000Z","Hurricane",145,"EMERGENCY PROTECTIVE MEASURES","047-36640-00","B - Protective Measures","B","Protective Measures","Small","Columbus",47,"North Carolina","NC",37,13311.93,11980.74,12308.21,"1999-12-14T17:38:35.000Z","c1612e3b502af5533d32b3f7f81a4a81","2020-06-15T11:19:32.915Z","5ee75944556129600dd56a0b"
